time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
1.1875007152557373,0.0,0.0,0.0,1,-0.0567184,0.333377,0.00908869,5235.99,0.0
1.2093780040740967,0.0,0.0,0.0,1,-0.0569943,0.33335,0.00932616,5235.99,0.0
1.2299392223358154,0.0,0.0,0.0,1,-0.0578846,0.333323,0.00937956,5235.99,0.0
1.251197099685669,0.0,0.0,0.0,1,-0.0584987,0.333296,0.00960654,5235.99,0.0
1.2727558612823486,0.0,0.0,0.0,1,-0.0592272,0.333269,0.00966376,5235.99,0.0
1.2936115264892578,0.0,0.0,0.0,1,-0.0598389,0.333241,0.00986689,5235.99,0.0
1.3158152103424072,0.0,0.0,0.0,1,-0.059806,0.333216,0.0100166,5235.99,0.0
1.3363664150238037,0.0,0.0,0.0,1,-0.0606339,0.333191,0.0101616,5235.99,0.0
1.3577446937561035,0.0,0.0,0.0,1,-0.0604135,0.333167,0.0103132,5235.99,0.0
1.378281831741333,0.0,0.0,0.0,1,-0.0610653,0.333143,0.0104591,5235.99,0.0
1.3995225429534912,0.0,0.0,0.0,1,-0.0607774,0.333122,0.0106098,5235.99,0.0
1.4209070205688477,0.0,0.0,0.0,1,-0.0613722,0.333101,0.0107543,5235.99,0.0
1.4420952796936035,0.0,0.0,0.0,1,-0.0608781,0.333081,0.0109035,5235.99,0.0
1.463106632232666,0.0,0.0,0.0,1,-0.061309,0.333062,0.0110447,5235.99,0.0
1.484344244003296,0.0,0.0,0.0,1,-0.0608765,0.333043,0.0111887,5235.99,0.0
1.5052416324615479,0.0,0.0,0.0,1,-0.0611743,0.333024,0.0113255,5235.99,0.0
1.5262377262115479,0.0,0.0,0.0,1,-0.0606489,0.333007,0.0114648,5235.99,0.0
1.548227071762085,0.0,0.0,0.0,1,-0.0606509,0.332988,0.0115668,5235.99,0.0
1.569303035736084,0.0,0.0,0.0,1,-0.0603019,0.33297,0.0117843,5235.99,0.0
1.5910143852233887,0.0,0.0,0.0,1,-0.0603086,0.332954,0.0118234,5235.99,0.0
1.611572027206421,0.0,0.0,0.0,1,-0.0599857,0.33294,0.0120332,5235.99,0.0
1.6329665184020996,0.0,0.0,0.0,1,-0.0598655,0.332926,0.0120661,5235.99,0.0
1.654698133468628,0.0,0.0,0.0,1,-0.0595132,0.332911,0.0122692,5235.99,0.0
1.6761398315429688,0.0,0.0,0.0,1,-0.059394,0.332897,0.0122945,5235.99,0.0
1.696868896484375,0.0,0.0,0.0,1,-0.0591263,0.332883,0.0124895,5235.99,0.0
1.7184264659881592,0.0,0.0,0.0,1,-0.0591338,0.332869,0.0125086,5235.99,0.0
1.739457607269287,0.0,0.0,0.0,1,-0.0589905,0.332856,0.0126974,5235.99,0.0
1.760547399520874,0.0,0.0,0.0,1,-0.0590698,0.332843,0.0127103,5235.99,0.0
1.782832145690918,0.0,0.0,0.0,1,-0.0588622,0.332831,0.0128948,5235.99,0.0
1.8031558990478516,0.0,0.0,0.0,1,-0.058823,0.332818,0.0129034,5235.99,0.0
1.8241856098175049,0.0,0.0,0.0,1,-0.0586456,0.332805,0.0130808,5235.99,0.0
1.845064640045166,0.0,0.0,0.0,1,-0.0587312,0.332792,0.0130827,5235.99,0.0
1.8676550388336182,0.0,0.0,0.0,1,-0.0585816,0.33278,0.0132553,5235.99,0.0
1.8886091709136963,0.0,0.0,0.0,1,-0.0586561,0.332769,0.0132534,5235.99,0.0
1.9109697341918945,0.0,0.0,0.0,1,-0.0584151,0.332758,0.0134231,5235.99,0.0
1.932305097579956,0.0,0.0,0.0,1,-0.0585076,0.332747,0.0134179,5235.99,0.0
1.952437400817871,0.0,0.0,0.0,1,-0.0584241,0.332736,0.0135838,5235.99,0.0
1.9746284484863281,0.0,0.0,0.0,1,-0.058494,0.332725,0.0135762,5235.99,0.0
1.9951136112213135,0.0,0.0,0.0,1,-0.0584358,0.332714,0.0137393,5235.99,0.0
2.0173280239105225,0.0,0.0,0.0,1,-0.058438,0.332703,0.0137293,5235.99,0.0
2.037668228149414,0.0,0.0,0.0,1,-0.0583514,0.332691,0.013889,5235.99,0.0
2.0592734813690186,0.0,0.0,0.0,1,-0.0583927,0.33268,0.0138757,5235.99,0.0
2.079796552658081,0.0,0.0,0.0,1,-0.0584295,0.332669,0.0139958,5235.99,0.0
2.100862503051758,0.0,0.0,0.0,1,-0.0582575,0.332661,0.0140693,5235.99,0.0
2.1224069595336914,0.0,0.0,0.0,1,-0.0583963,0.332653,0.0141365,5235.99,0.0
2.1543941497802734,0.0,0.0,0.0,1,-0.0581592,0.332645,0.0142099,5235.99,0.0
2.1755428314208984,0.0,0.0,0.0,1,-0.0583323,0.332637,0.0142752,5235.99,0.0
2.196934700012207,0.0,0.0,0.0,1,-0.0581515,0.332629,0.0143463,5235.99,0.0
2.2182493209838867,0.0,0.0,0.0,1,-0.0582997,0.332621,0.0144097,5235.99,0.0
2.239780902862549,0.0,0.0,0.0,1,-0.0581408,0.332613,0.0144784,5235.99,0.0
2.26056170463562,0.0,0.0,0.0,1,-0.0582421,0.332605,0.0145404,5235.99,0.0
2.2821218967437744,0.0,0.0,0.0,1,-0.0581288,0.332597,0.0146067,5235.99,0.0
2.304173469543457,0.0,0.0,0.0,1,-0.0582269,0.33259,0.0146658,5235.99,0.0
2.324455976486206,0.0,0.0,0.0,1,-0.0580811,0.332581,0.0147306,5235.99,0.0
2.3455021381378174,0.0,0.0,0.0,1,-0.0582085,0.332574,0.0147878,5235.99,0.0
2.3671326637268066,0.0,0.0,0.0,1,-0.0580588,0.332565,0.0148508,5235.99,0.0
2.387653112411499,0.0,0.0,0.0,1,-0.0581587,0.332558,0.0149071,5235.99,0.0
2.4092588424682617,0.0,0.0,0.0,1,-0.0579739,0.332549,0.0149695,5235.99,0.0
2.429966688156128,0.0,0.0,0.0,1,-0.0580116,0.332542,0.0150248,5235.99,0.0
2.4510796070098877,0.0,0.0,0.0,1,-0.0578133,0.332534,0.0150863,5235.99,0.0
2.4721720218658447,0.0,0.0,0.0,1,-0.0578312,0.332526,0.0151412,5235.99,0.0
2.494410991668701,0.0,0.0,0.0,1,-0.0576375,0.332515,0.0152008,5235.99,0.0
2.515974760055542,0.0,0.0,0.0,1,-0.0577509,0.332504,0.0152528,5235.99,0.0
2.5364983081817627,0.0,0.0,0.0,1,-0.0576623,0.332493,0.01531,5235.99,0.0
2.5575852394104004,0.0,0.0,0.0,1,-0.057707,0.332482,0.0153605,5235.99,0.0
2.5795552730560303,0.0,0.0,0.0,1,-0.05756,0.332471,0.0154158,5235.99,0.0
2.6011898517608643,0.0,0.0,0.0,1,-0.0576422,0.33246,0.0154631,5235.99,0.0
2.621943473815918,0.0,0.0,0.0,1,-0.0575052,0.332448,0.0155165,5235.99,0.0
2.6434836387634277,0.0,0.0,0.0,1,-0.0574761,0.332438,0.0155618,5235.99,0.0
2.6651010513305664,0.0,0.0,0.0,1,-0.057373,0.332426,0.0156094,5235.99,0.0
2.6855368614196777,0.0,0.0,0.0,1,-0.0576011,0.332413,0.0156514,5235.99,0.0
2.7070960998535156,0.0,0.0,0.0,1,-0.0569824,0.332401,0.0157043,5235.99,0.0
2.72763729095459,0.0,0.0,0.0,1,-0.0568769,0.332387,0.0157492,5235.99,0.0
2.7494802474975586,0.0,0.0,0.0,1,-0.0569049,0.332373,0.0157959,5235.99,0.0
2.7701046466827393,0.0,0.0,0.0,1,-0.0571539,0.332359,0.0158369,5235.99,0.0
2.7922463417053223,0.0,0.0,0.0,1,-0.0567734,0.332343,0.0158874,5235.99,0.0
2.8134756088256836,0.0,0.0,0.0,1,-0.0562481,0.332327,0.015928,5235.99,0.0
2.8340790271759033,0.0,0.0,0.0,1,-0.0566304,0.33231,0.0159647,5235.99,0.0
2.856295585632324,0.0,0.0,0.0,1,-0.0569071,0.332292,0.0160014,5235.99,0.0
2.876538038253784,0.0,0.0,0.0,1,-0.0563778,0.332273,0.0160443,5235.99,0.0
2.898336410522461,0.0,0.0,0.0,1,-0.0566977,0.332254,0.0160686,5235.99,0.0
2.9186642169952393,0.0,0.0,0.0,1,-0.0564444,0.332235,0.0161101,5235.99,0.0
2.9413459300994873,0.0,0.0,0.0,1,-0.0569006,0.332217,0.0161282,5235.99,0.0
2.9619574546813965,0.0,0.0,0.0,1,-0.0559461,0.332202,0.0161287,5235.99,0.0
2.983609199523926,0.0,0.0,0.0,1,-0.0567133,0.332199,0.0161034,5235.99,0.0
3.004401445388794,0.0,0.0,0.0,1,-0.057081,0.332197,0.016122,5235.99,0.0
3.025402545928955,0.0,0.0,0.0,1,-0.0571667,0.332193,0.0161054,5235.99,0.0
3.047124147415161,0.0,0.0,0.0,1,-0.0577831,0.332195,0.0160863,5235.99,0.0
3.067657470703125,0.0,0.0,0.0,1,-0.0560249,0.3322,0.0160705,5235.99,0.0
3.0893425941467285,0.0,0.0,0.0,1,-0.0571445,0.332197,0.0161068,5235.99,0.0
3.1107614040374756,0.0,0.0,0.0,1,-0.0577528,0.332191,0.0161378,5235.99,0.0
3.1318044662475586,0.0,0.0,0.0,1,-0.0574499,0.332184,0.0161435,5235.99,0.0
3.152341842651367,0.0,0.0,0.0,1,-0.0571039,0.332184,0.0160906,5235.99,0.0
3.1740570068359375,0.0,0.0,0.0,1,-0.05662,0.332178,0.0161788,5235.99,0.0
3.1945414543151855,0.0,0.0,0.0,1,-0.0572776,0.332173,0.016194,5235.99,0.0
3.216027021408081,0.0,0.0,0.0,1,-0.0572338,0.332178,0.0161244,5235.99,0.0
3.2382454872131348,0.0,0.0,0.0,1,-0.0574791,0.332176,0.016122,5235.99,0.0
3.2586653232574463,0.0,0.0,0.0,1,-0.0570249,0.332169,0.0162007,5235.99,0.0
3.279507875442505,0.0,0.0,0.0,1,-0.0578034,0.332162,0.016237,5235.99,0.0
3.3002889156341553,0.0,0.0,0.0,1,-0.0565007,0.332165,0.0161526,5235.99,0.0
