timestamp,target_steer,target_accel,target_brake,target_gear,angle,gear,rpm,speedX,speedY,speedZ,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,trackPos,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3
59.2449951171875,0.4197153167291544,0.9999847412109375,0.0,5.0,-0.0590032,5.0,12047.3,176.126,-11.6043,-15.7576,0.123756,0.243824,0.351757,0.523757,0.750871,0.96751,1.15088,1.39195,1.65643,2.10794,46.2915,45.6286,44.7155,43.6932,41.8384,38.3746,33.3247,27.6689,16.5148,0.984589,160.434,157.105,159.197,159.197
59.26981973648071,0.41999532970832665,0.9999847412109375,0.0,5.0,-0.0568512,5.0,12026.1,176.01,-11.2794,-15.5821,0.13353,0.26404,0.382095,0.571996,0.826519,1.07461,1.28966,1.58268,1.92403,2.61537,46.1317,45.4705,44.5596,43.54,41.6904,38.2376,33.2063,27.5752,16.4768,0.983404,160.43,157.23,159.133,159.133
59.28801679611206,0.4197780782589689,0.9999847412109375,0.0,5.0,-0.0548943,5.0,12298.1,176.1,-11.0726,-15.5265,0.144424,0.286526,0.415899,0.625809,0.911595,1.19645,1.45065,1.81222,2.27274,46.6551,45.9864,45.3266,44.4177,43.4005,41.5555,38.1123,33.0977,27.4886,16.4407,0.982082,160.422,157.265,162.602,162.602
59.30611705780029,0.4191625324857888,0.9999847412109375,0.0,5.0,-0.0528052,5.0,12427.9,176.355,-11.049,-15.5437,0.157108,0.312859,0.455608,0.689496,1.01382,1.34624,1.65392,2.12093,2.83087,46.4973,45.8301,45.1717,44.265,43.2503,41.4103,37.9775,32.9808,27.3953,16.4015,0.980546,160.487,157.365,164.126,164.126
59.33057904243469,0.41847698346781537,0.9999847412109375,0.0,5.0,-0.0515655,5.0,12481.0,176.639,-11.1521,-15.4947,0.171932,0.343178,0.500916,0.761399,1.12798,1.5135,1.88394,2.49351,47.0784,46.403,45.7364,45.0787,44.1729,43.1593,41.3216,37.8938,32.9062,27.3336,16.3719,0.978737,160.661,157.526,165.182,165.182
59.349228620529175,0.41769970606011336,0.9999847412109375,0.0,5.0,-0.0506361,5.0,12532.2,176.961,-11.5418,-15.6424,0.190308,0.380651,0.556709,0.84971,1.26876,1.72259,2.18042,3.0458,47.0023,46.3272,45.6609,45.0035,44.0982,43.0851,41.2487,37.8239,32.8424,27.2792,16.3428,0.976485,160.871,157.664,165.898,165.898
59.36809277534485,0.41677035263786094,0.9999847412109375,0.0,5.0,-0.0486839,5.0,12535.9,177.346,-11.7111,-15.7599,0.212914,0.427475,0.627556,0.964706,1.45997,2.02486,2.65287,47.5611,46.8518,46.167,45.5015,44.8454,43.942,42.9313,41.0993,37.6841,32.7195,27.1789,16.2961,0.973741,161.047,157.886,165.836,165.836
59.38597059249878,0.3933346688953042,0.9999847412109375,0.0,4,-0.0462349,5.0,12596.4,177.656,-11.8222,-15.8651,0.239304,0.482782,0.711996,1.10465,1.70265,2.43958,3.44284,47.4061,46.68,45.9792,45.3025,44.6469,43.7461,42.7385,40.9125,37.51,32.5671,27.0555,16.2397,0.970556,161.244,158.181,166.744,166.744
59.405227184295654,0.3777965350697438,0.9999847412109375,0.0,4,-0.044206,5.0,12614.3,178.005,-11.9671,-15.9382,0.269642,0.54632,0.809248,1.26713,1.99289,2.98732,48.3975,47.3066,46.5612,45.8424,45.1488,44.4792,43.577,42.5718,40.7504,37.3578,32.4324,26.9444,16.1855,0.966888,161.495,158.455,166.991,166.991
59.42984104156494,0.3697064196448401,0.9999847412109375,0.0,4,-0.0416082,5.0,12618.1,178.388,-12.0461,-16.0791,0.304073,0.619417,0.922562,1.46185,2.36506,3.87903,48.2978,47.1787,46.4146,45.6784,44.9686,44.2838,43.3648,42.361,40.5459,37.1667,32.2645,26.8074,16.1206,0.962756,161.747,158.725,166.93,166.93
59.449352741241455,0.3617632406608512,0.9999847412109375,0.0,4,-0.0380762,5.0,12653.5,178.75,-11.9247,-16.1639,0.342733,0.703206,1.05504,1.69882,2.87069,49.5188,48.1313,46.9867,46.2062,45.4544,44.7302,44.0319,43.0956,42.0806,40.2749,36.915,32.0455,26.631,16.0405,0.958164,161.993,159.07,167.1,167.1
59.46912384033203,0.34731638968303796,0.9999847412109375,0.0,4,-0.0336526,4.0,14038.8,178.913,-11.4651,-16.0812,0.384945,0.796926,1.20685,1.98558,3.60724,49.3085,47.8927,46.7262,45.9313,45.1664,44.4299,43.7203,42.7694,41.7396,39.9384,36.6038,31.7768,26.4165,15.9461,0.953215,162.337,159.569,160.373,159.618
59.49109601974487,0.32049187779426574,0.9999847412109375,0.0,4,-0.0277637,4.0,14019.8,178.625,-10.6872,-16.1662,0.430199,0.901302,1.38211,2.3447,5.05799,48.9624,47.5267,46.3451,45.5405,44.7667,44.0221,43.305,42.3449,41.3058,39.5045,36.2048,31.4349,26.1467,15.8321,0.948016,162.533,160.007,158.777,157.204
59.51058888435364,0.2696199346661568,0.9999847412109375,0.0,4,-0.0214012,4.0,13219.1,178.26,-9.79855,-16.1709,0.478191,1.01521,1.57945,2.78713,51.5905,48.581,47.1279,45.933,45.12,44.3386,43.5871,42.8639,41.896,40.8492,39.041,35.7794,31.0715,25.8607,15.7119,0.942581,162.547,160.235,158.048,156.204
59.52508020401001,0.23959934009702563,0.9999847412109375,0.0,4,-0.0155414,4.0,13857.8,178.323,-9.00756,-16.051,0.528553,1.13657,1.79462,3.31815,51.3301,48.2696,46.7945,45.583,44.7593,43.9681,43.2076,42.4762,41.4981,40.4412,38.6175,35.3856,30.7344,25.5945,15.5975,0.93691,162.553,160.342,164.809,164.809
59.546133041381836,0.21637072498560886,0.9999847412109375,0.0,4,-0.0112022,4.0,13973.4,178.765,-8.55757,-16.0291,0.581223,1.26277,2.01972,3.9263,51.2857,48.1459,46.6361,45.3976,44.5566,43.7493,42.9741,42.2289,41.2334,40.1586,38.3068,35.0807,30.4709,25.3831,15.5005,0.930935,162.924,160.581,166.039,166.039
59.56660532951355,0.20494016945480056,0.9999847412109375,0.0,4,-0.00823051,4.0,14080.2,179.22,-8.48319,-16.032,0.636818,1.39452,2.25518,4.63547,51.4501,48.2017,46.6442,45.3686,44.5034,43.6738,42.8777,42.1134,41.093,39.993,38.1007,34.8511,30.2691,25.2174,15.4174,0.924571,163.574,160.983,166.969,166.969
59.58816194534302,0.20431615675942347,0.9999847412109375,0.0,4,-0.00570709,4.0,14062.9,179.74,-8.50655,-15.933,0.696121,1.53569,2.51104,5.56986,51.7188,48.345,46.732,45.4136,44.5205,43.6651,42.845,42.0584,41.0096,39.8804,37.9415,34.6424,30.084,25.0635,15.3366,0.917778,164.391,161.6,167.349,167.349
59.610397815704346,0.2036585433804492,0.9999847412109375,0.0,4,-0.00267774,4.0,14082.5,180.288,-8.49696,-15.9579,0.760201,1.69182,2.80399,7.34344,51.9694,48.4685,46.8,45.4387,44.5177,43.6366,42.7929,41.9844,40.9075,39.7497,37.7653,34.4025,29.8711,24.888,15.2467,0.91051,165.121,162.284,167.346,167.346
59.62545895576477,0.20302013039210193,0.9999847412109375,0.0,4,0.00141972,4.0,14149.5,180.82,-8.38605,-16.0,0.830086,1.86866,3.15357,61.394,52.1135,48.4967,46.7782,45.3783,44.4327,43.5289,42.6643,41.8365,40.7353,39.5526,37.5295,34.1114,29.6044,24.6713,15.1409,0.902721,165.741,162.987,167.86,167.86
